Utterance	Reversed tokens	Correct classification	RNC_1 classification	RNC_2 classification	RNC_3 classification	RNC_4 classification	RNC_5 classification	RNC_6 classification	RNC_7 classification	Majority vote
'cala boca truta xincheiro'"	'cala boca	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'relaxa veremos daqui  rodadas soberba'"	daqui	"no	"no	"no	"no	"no	"no	"no	"no	"no
'isso uma bishona daqui pouco ele fala que se leicester ganhar champions ele da ucu'"	'isso uma daqui pouco ele fala que se ganhar ele da	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'esse ano pra vcs foram muitas frustracoes eliminados de tudo que participaram mais de ontem '"	'esse ano pra vcs foram muitas de tudo que mais de ontem '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o fanatismo nao uma doenca fisica nem espiritual mas sim uma doenca da ignoranca odio   '"	'o nao uma doenca nem mas sim uma doenca da '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao houve rebaixamento pois existiam duas ligas'"	'nao houve pois duas	"no	"no	"no	"no	"no	"no	"no	"no	"no
'time de um gol so muiuta sorte'"	'time de um gol so	"no	"no	"no	"no	"no	"no	"no	"no	"no
'emocionada pela morte ou pela posse'"	pela morte ou pela	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o investigador investiga isso vcefdpta'"	'o isso	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'alex exponha seus argumentos abc'"	seus	"no	"no	"no	"no	"no	"no	"no	"no	"no
'seca no amapa so pode ser brincadeira'"	no so pode ser	"no	"no	"no	"no	"no	"no	"no	"no	"no
'mais dinheiro desviado em   '"	'mais dinheiro em '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'aecio unico capaz de transformar este pais'"	unico de este pais'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'fiquei chocado com essa noticia'"	com essa	"no	"no	"no	"no	"no	"no	"no	"no	"no
'michelle temmer safadao traira'"		"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'lazarentuuuuu'"		"no	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'ainda temos que aguentar uma ironia dessa'"	'ainda temos que uma	"no	"no	"no	"no	"no	"no	"no	"no	"no
'os netos que devem ter vergonha dele'"	'os que ter vergonha dele'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'cara    de    pau         '"	de '	"no	"yes	"no	"yes	"no	"yes	"yes	"no	"yes
'vermelho nojento deveria levar um tiro na cara bandido '"	deveria levar um na cara bandido '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'relmente boca mole da mesma linhagem dos neves'"	boca mole da mesma dos	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'a corrupcao cupim que corroi democracia as instituicoes  '"	'a corrupcao que democracia as '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'boca de sapo'"	'boca de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'sera que rato vai se ofender se eu fizer uma comparacao com este monte de bosta falante'"	'sera que vai se se eu uma com este monte de bosta	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'melhor seria c u depois de diarreia'"	'melhor seria c u depois de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'que absurdo estou indignado com essa chacota '"	'que estou com essa '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'cosmo santiago larga de ser mortadela vai procurar emprego '"	de ser mortadela vai procurar emprego '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'e mesma denuncia burrao'"	'e mesma denuncia	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'o pior que quinta ele nem pode contar nos dedos da mao que lhe falta kkkkkkkkkkkk'"	'o pior que ele nem pode nos dedos da mao que lhe falta kkkkkkkkkkkk'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'onu  _laugh_ onu bosta mesma coisa seu anta'"	laugh bosta mesma coisa seu anta'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'e muita denuncia pouca acao'"	'e muita denuncia pouca	"no	"no	"no	"no	"no	"no	"no	"no	"no
'tanto coxinhas quanto mortadelas sao pamonhas'"	coxinhas quanto sao	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'concordo com carlos isso aqui lavagem cerebral pra asnos'"	'concordo com isso aqui pra	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'kkkkk'"		"no	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'e sera muito bem recebido pelo juiz sergio moro'"	'e sera muito bem pelo juiz sergio	"no	"no	"no	"no	"no	"no	"no	"no	"no
'cade as provas'"	'cade as provas'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'que materia espetacular em grs'"	'que em	"no	"no	"no	"no	"no	"no	"no	"no	"no
'denunciado hoje de novo ok mas preso quando '"	hoje de novo mas preso quando '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nunca  jamais sera '"	'nunca jamais sera '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao entendi que ta faltando pra ele ser preso'"	'nao entendi que ta pra ele ser preso'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o triplex caiu'"	'o	"no	"no	"no	"no	"no	"no	"no	"no	"no
'e os tucanos  reis das delacoes '"	'e os das delacoes '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'quesefodaessefdp quem gosta defende ele tbm'"	quem gosta defende ele	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'uma enorme bem recheada pizza'"	'uma bem	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o serra com  milhoes nada tambem'"	'o com milhoes nada tambem'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'g canalhas os comentariosenfia la'"	os la'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'ententam uma coisa nao ha denuncia sem provas'"	uma coisa nao ha denuncia sem provas'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'guy gay boiola tu teu pai'"	gay boiola tu teu	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'deixem cara em paz'"	cara em	"no	"no	"no	"no	"no	"no	"no	"no	"no
'mpf trabalho dos interesses tucanos pmdbistas'"	trabalho dos interesses	"no	"no	"no	"no	"no	"no	"no	"no	"no
'qual deles cade as denuncias'"	deles cade as	"no	"no	"no	"no	"no	"no	"no	"no	"no
'burro asno topeira'"	asno	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'hahahahahaha jumento'"	jumento'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'que tipo de idiota abestado voce '"	'que tipo de idiota voce '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'idiotao quem sabidao'"	quem	"no	"no	"no	"no	"no	"no	"no	"no	"no
'sivil  vai estudar seu ignorante'"	vai estudar seu	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'cala essa boca jumento'"	'cala essa boca jumento'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'entao peco um pouco mais de respeito falei'"	'entao um pouco mais de respeito	"no	"no	"no	"no	"no	"no	"no	"no	"no
'  gabriel  voce  deve  ser  um  grande  covarde    se  voce  peidar  voce  se  caga  todo          '"	' gabriel voce deve ser um grande se voce voce se todo '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'no fim vamos ficar com os que ja estao ai'"	'no fim vamos ficar com os que ja estao ai'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'vc  deve ser retardado  '"	'vc deve ser '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'fundo do poco mesmo'"	do mesmo'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'isso comum com times pequenos'"	'isso com times	"no	"no	"no	"no	"no	"no	"no	"no	"no
'esse ai matador'"	'esse ai	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao da nem pra comparar fato'"	'nao da nem pra	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o gordao ainda fica rindo consegue nem ficar de pe'"	'o ainda fica consegue nem ficar de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'se vier um otimo reforco'"	'se um	"no	"no	"no	"no	"no	"no	"no	"no	"no
'excelente jogador  sera titular ao lado do jo'"	jogador sera titular ao lado do	"no	"no	"no	"no	"no	"no	"no	"no	"no
'bem vinda ao maior melhor clube do planeta'"	ao maior melhor clube do	"no	"no	"no	"no	"no	"no	"no	"no	"no
'devolve meu nick marica desocupado'"	meu	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'eis que sorte bate porta '"	que bate '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'tem alguem disponivel pra levar no aeroporto'"	'tem alguem pra levar no	"no	"no	"no	"no	"no	"no	"no	"no	"no
'quando foi isso'"	'quando foi isso'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'vendido foi _laugh_ mae aquela vaca'"	foi laugh mae aquela vaca'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'advogado de bandido bandido igual tem que ser exterminado'"	de bandido bandido igual tem que ser	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'idiota aparelhado'"		"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'olha se fosse assim ja tinham prendido esquartejado luladrao kd '"	'olha se fosse assim ja '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'chola mais florzinhas'"	mais	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'sonha boneca'"		"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'as rosquinhas das tricoletes estao ardendo por causa do conca pode   '"	'as das estao por causa do pode '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'meigos eles sao mas cheiroso nao fedem urubu'"	eles sao mas nao	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'ele vai jogar de graca _laugh_ seu retardadodaqui seis meses ele vai ficar mais ricoe vcs sem titulos sem vitoria cheirinho de joelho podre aumentara custo beneficio zeroentendeu sid noiakkkkkkkkta com diarreia mentalkkkkk'"	'ele vai jogar de graca laugh seu meses ele vai ficar mais vcs sem titulos sem cheirinho de podre com	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'so ve um lado da historia voce se eu to com vida ganha ganhando quase  milhoes por mes durante  anos por culpa do fluminense pq ele nao era nada antes disso eu sinceramente jogava ate  de graca essa era obrigacao dele melhor forma de retribui essa vida boa que ele ganhou gracas ao fluminense que  mil perto de tudo que ja ganhou  isso se chama ganancia mercenario nao idolo'"	'so um lado da historia voce se eu to com vida ganha quase milhoes por mes anos por culpa do fluminense pq ele nao era nada antes disso eu ate de graca essa era dele melhor forma de essa vida boa que ele ganhou ao fluminense que mil perto de tudo que ja ganhou isso se chama nao	"no	"no	"no	"no	"no	"no	"no	"no	"no
'a calcinha da tua mae ja tirei faz tempo com facilidade pergunta pra ela'"	'a da tua mae ja faz tempo com pergunta pra ela'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'de grande flamengaysta so gosta mesmo da torcida as rubronecas nem se importa se torcida para esquerda ou para direita mas tem que ser grande'"	grande so gosta mesmo da torcida as nem se importa se torcida para esquerda ou para direita mas tem que ser	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'desde que ele contribua gente levante taca ta de boa flamengo so vai pagar quando ele comecar jogar mesmo'"	que ele gente taca ta de boa flamengo so vai pagar quando ele comecar jogar mesmo'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'torcendo pro cruz subir enfrentar aldo alguns low kicks do brazuca ja sao suficientes pra destruir os joelhos do cruz consequentemente acabar com carreira daquela desgraca '"	pro cruz aldo alguns do ja sao pra os do cruz acabar com carreira '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'ridicula vergonha para familia para filho'"	vergonha para familia para	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
Utterance	Reversed tokens	Correct classification	RNC_1 classification	RNC_2 classification	RNC_3 classification	RNC_4 classification	RNC_5 classification	RNC_6 classification	RNC_7 classification	Majority vote
sabe que eu acho engracado os nossos governantes  nao pensam em cortar regalias beneficios desnecessarios que os favorecem porque sera ne mais do que claro ate mesmo para quem nao quer enxergar eles sao estao la para defender seus proprios interesses  os dos empresario no casso eles tambem ou comecamos tomar uma atitude para mudar de uma vez por todas essa roubalheira nesse pais tendencia so piorar para povo porque dinheiro para investimentos nao tem mais para aumentos de salario regalias nao falta'"	sabe que eu acho engracado os nossos governantes nao pensam em cortar regalias beneficios que os porque sera ne mais do que claro ate mesmo para quem nao quer enxergar eles sao estao la para defender seus proprios interesses os dos empresario no eles tambem ou tomar uma atitude para de uma vez por todas essa roubalheira nesse pais so piorar para povo porque dinheiro para nao tem mais para aumentos de salario regalias nao	"no	"no	"no	"no	"no	"no	"no	"no	"no
'os cariocas tem que merecem um pessoal que so sabem toma banho de sol pratica violencia nao deu outra de onde se tira nao coloca um dia acaba'"	'os tem que um pessoal que so sabem toma de sol nao deu outra de onde se tira nao coloca um dia	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'cade galvao pra narrar agora   faliiiiuuuuuuu faliiiuuuuuuu faliiuuuuuuu  '"	'cade pra agora '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'olha os caras fazendo algo de util de interesse publico'"	'olha os caras fazendo de de publico'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'mas ai mbl mobiliza povo vai pras ruas  ironia'"	'mas ai povo vai pras ruas	"no	"no	"no	"no	"no	"no	"no	"no	"no
'avante  medidas brasil clama por elas pra cima dos corruptos cadeia neles'"	medidas brasil por pra cima dos corruptos cadeia	"no	"no	"no	"no	"no	"no	"no	"no	"no
'limitar por   ou  anos salario de politico mesma coisa que nada isso nem faz cocegas para eles pois mesmo que ganhassem triplo do que ganham nao teriam  por cento do patrimonio luxo que ostentam'"	por ou anos salario de politico mesma coisa que nada isso nem faz para eles pois mesmo que triplo do que ganham nao teriam por cento do luxo que	"no	"no	"no	"no	"no	"no	"no	"no	"no
'saude educacao emprego seguranca nao existe mais neste pais lamentavel'"	'saude educacao emprego seguranca nao existe mais neste pais lamentavel'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'fim da isencao de impostos para todas as igrejaschega desta bagunca'"	da de impostos para todas as desta	"no	"no	"no	"no	"no	"no	"no	"no	"no
'martin sales deixa de ser idiot  agora ninguem pode discordar do temer que mortadela so nesse pais mesmo que pobre metido besta defende direita'"	deixa de ser agora ninguem pode do temer que mortadela so nesse pais mesmo que pobre metido besta defende direita'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'bernardo cabas   os deputados federais ja estao se movimentando para anistiarem caixa dois que existe ate os dias de hoje so querem condenacoes daqui por diante estao quebrando espinha dorsal da lava jato que delacao premiada'"	os deputados federais ja estao se para caixa dois que existe ate os dias de hoje so querem daqui por estao quebrando da lava jato que	"no	"no	"no	"no	"no	"no	"no	"no	"no
'repatriacao do dinheiro dos  parentes laranjas'"	do dinheiro dos parentes	"no	"no	"no	"no	"no	"no	"no	"no	"no
'que carne  ele nao recebe salario minimo ja aposentado nao precisa do _laugh_ muito menos de educacao publica unica carne que ele esta cortando da pobre quando politicos ricos serao atingindos '"	'que carne ele nao recebe salario minimo ja aposentado nao precisa do laugh muito menos de educacao publica unica carne que ele esta cortando da pobre quando politicos ricos serao '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'sem reforma tributaria do mercado da divida nunca cortarao da carne juros da divida publica levam cerca de quarenta tres por cento do orcamento os gastos primarios nao chegam  por cento pec nao vai resolver nada'"	'sem reforma tributaria do mercado da divida nunca da carne juros da divida publica de tres por cento do orcamento os gastos nao chegam por cento pec nao vai resolver nada'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o brasil esta em crise precisamos adotar cortes de gastos na populacao aumentos de salarios para juizes edeputados tao simples de entender isso '"	'o brasil esta em crise cortes de gastos na populacao aumentos de salarios para juizes tao simples de entender isso '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o pais rico mas com tanta roubalheira atraves dos seculos acaba quebrando de vez essas medidas para arrochar mais ainda trabalhador nao se enganem nao so um partido que rouba'"	'o pais mas com tanta roubalheira atraves dos acaba quebrando de vez essas medidas para mais ainda trabalhador nao se nao so um partido que	"no	"no	"no	"no	"no	"no	"no	"no	"no
'sao quase  so para pagar juros da  divida uma vez que reforma tributaria principalmente reforma do sistema da divida publica ninguem  se mexe para fazer  ja que contraria os poderosos que emprestam dinheiro ao brasil alguns ligados ao fmi inclusive  mais facil por culpa no trabalhador nos programas sociais que nao representam  da fatia do orcamento'"	'sao quase so para pagar juros da divida uma vez que reforma tributaria reforma do sistema da divida publica ninguem se para fazer ja que os que dinheiro ao brasil alguns ao fmi inclusive mais facil por culpa no trabalhador nos que nao da do	"no	"no	"no	"no	"no	"no	"no	"no	"no
'por que nao implantar imposto sobre grandes fortunas por que nunca se audita divida que de forma ilogica so aumenta apesar do aumento da arrecadacao'"	'por que nao imposto sobre grandes fortunas por que nunca se divida que de forma so do aumento da	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nunca houve um presidente que gastasse tanto melhor comecar pelas proprias contas'"	'nunca houve um presidente que tanto melhor comecar pelas	"no	"no	"no	"no	"no	"no	"no	"no	"no
'deviam perguntar ele sobre os cartoes corporativos  que em  meses gastaram  milhoes muitos mais do que outro governo em  meses  deveriam zeras estes cartoes '"	ele sobre os cartoes corporativos que em meses milhoes muitos mais do que outro governo em meses estes cartoes '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'cortar na propria carne acabar com financiamento de partidos politicos'"	'cortar na propria carne acabar com de partidos politicos'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'e farra dos ministros politicos  mais gente do governo com aviao da fab quem paga conta esse corte na carne nao existe agora se  viajassem em aviao de carreira ai se acreditava '"	'e farra dos ministros politicos mais gente do governo com aviao da fab quem paga conta esse corte na carne nao existe agora se em aviao de carreira ai se '	"no	"no	"no	"no	"no	"no	"no	"no	"no
quem esta com dinheiro na mao sabe que vai precisar fazer para suprir as necessidades seja de _laugh_ casa de _laugh_ empresa de seu estado municipio pais unico que sabe aonde tem que economizar que tem que corta pra nao ver seu negocio afunda restante sao os julgadores que nao sabem que esta acontecendo'"	quem esta com dinheiro na mao sabe que vai fazer para as necessidades seja de laugh casa de laugh empresa de seu pais unico que sabe tem que que tem que corta pra nao ver seu sao os que nao sabem que esta	"no	"no	"no	"no	"no	"no	"no	"no	"no
